nume_judet	salariu_mediu_net	populatie	nr_someri_per_capita	nume_localitate	nume_localitate_search	tip_localitate	teritoriu
dolj	2971	691276	38.7616911517	amarastii de jos	amarastii de jos$	sat	rural
dolj	2971	691276	38.7616911517	amarastii de sus	amarastii de sus$	sat	rural
dolj	2971	691276	38.7616911517	apele vii	apele vii$	sat	rural
dolj	2971	691276	38.7616911517	argetoaia	argetoaia$	sat	rural
dolj	2971	691276	38.7616911517	badosi	badosi$	sat	rural
dolj	2971	691276	38.7616911517	bailesti	bailesti$	municipiu	urban
dolj	2971	691276	38.7616911517	balota de jos	balota de jos$	sat	rural
dolj	2971	691276	38.7616911517	balota de sus	balota de sus$	sat	rural
dolj	2971	691276	38.7616911517	balta	balta$	sat	rural
dolj	2971	691276	38.7616911517	balta verde	balta verde$	sat	rural
dolj	2971	691276	38.7616911517	baranu	baranu$	sat	rural
dolj	2971	691276	38.7616911517	barboi	barboi$	sat	rural
dolj	2971	691276	38.7616911517	barca	barca$	sat	rural
dolj	2971	691276	38.7616911517	basarabi	basarabi$	sat	rural
dolj	2971	691276	38.7616911517	bascov	bascov$	sat	rural
dolj	2971	691276	38.7616911517	bazdana	bazdana$	sat	rural
dolj	2971	691276	38.7616911517	bechet	bechet$	oras	urban
dolj	2971	691276	38.7616911517	beharca	beharca$	sat	rural
dolj	2971	691276	38.7616911517	belcinu	belcinu$	sat	rural
dolj	2971	691276	38.7616911517	belot	belot$	sat	rural
dolj	2971	691276	38.7616911517	benesti	benesti$	sat	rural
dolj	2971	691276	38.7616911517	berbesu	berbesu$	sat	rural
dolj	2971	691276	38.7616911517	bistret	bistret$	sat	rural
dolj	2971	691276	38.7616911517	bistretu nou	bistretu nou$	sat	rural
dolj	2971	691276	38.7616911517	bobeanu	bobeanu$	sat	rural
dolj	2971	691276	38.7616911517	bodaiesti	bodaiesti$	sat	rural
dolj	2971	691276	38.7616911517	bodaiestii de sus	bodaiestii de sus$	sat	rural
dolj	2971	691276	38.7616911517	bogea	bogea$	sat	rural
dolj	2971	691276	38.7616911517	bojoiu	bojoiu$	sat	rural
dolj	2971	691276	38.7616911517	booveni	booveni$	sat	rural
dolj	2971	691276	38.7616911517	botosesti-paia	botosesti-paia$	sat	rural
dolj	2971	691276	38.7616911517	boureni	boureni$	sat	rural
dolj	2971	691276	38.7616911517	brabeti	brabeti$	sat	rural
dolj	2971	691276	38.7616911517	brabova	brabova$	sat	rural
dolj	2971	691276	38.7616911517	bradesti	bradesti$	sat	rural
dolj	2971	691276	38.7616911517	bradestii batrani	bradestii batrani$	sat	rural
dolj	2971	691276	38.7616911517	bralostita	bralostita$	sat	rural
dolj	2971	691276	38.7616911517	brandusa	brandusa$	sat	rural
dolj	2971	691276	38.7616911517	braniste	braniste$	sat	rural
dolj	2971	691276	38.7616911517	bratovoesti	bratovoesti$	sat	rural
dolj	2971	691276	38.7616911517	breasta	breasta$	sat	rural
dolj	2971	691276	38.7616911517	bucicani	bucicani$	sat	rural
dolj	2971	691276	38.7616911517	bucovat	bucovat$	sat	rural
dolj	2971	691276	38.7616911517	bucovicior	bucovicior$	sat	rural
dolj	2971	691276	38.7616911517	bujor	bujor$	sat	rural
dolj	2971	691276	38.7616911517	bulzesti	bulzesti$	sat	rural
dolj	2971	691276	38.7616911517	busteni	busteni$	sat	rural
dolj	2971	691276	38.7616911517	busu	busu$	sat	rural
dolj	2971	691276	38.7616911517	busuletu	busuletu$	sat	rural
dolj	2971	691276	38.7616911517	buzduc	buzduc$	sat	rural
dolj	2971	691276	38.7616911517	caciulatesti	caciulatesti$	sat	rural
dolj	2971	691276	38.7616911517	caciulatu	caciulatu$	sat	rural
dolj	2971	691276	38.7616911517	calafat	calafat$	municipiu	urban
dolj	2971	691276	38.7616911517	calarasi	calarasi$	sat	rural
dolj	2971	691276	38.7616911517	calinesti	calinesti$	sat	rural
dolj	2971	691276	38.7616911517	calopar	calopar$	sat	rural
dolj	2971	691276	38.7616911517	calugarei	calugarei$	sat	rural
dolj	2971	691276	38.7616911517	campeni	campeni$	sat	rural
dolj	2971	691276	38.7616911517	caraiman	caraiman$	sat	rural
dolj	2971	691276	38.7616911517	caraula	caraula$	sat	rural
dolj	2971	691276	38.7616911517	carcea	carcea$	sat	rural
dolj	2971	691276	38.7616911517	carligei	carligei$	sat	rural
dolj	2971	691276	38.7616911517	carna	carna$	sat	rural
dolj	2971	691276	38.7616911517	carpen	carpen$	sat	rural
dolj	2971	691276	38.7616911517	carstovani	carstovani$	sat	rural
dolj	2971	691276	38.7616911517	caruia	caruia$	sat	rural
dolj	2971	691276	38.7616911517	castranova	castranova$	sat	rural
dolj	2971	691276	38.7616911517	castrele traiane	castrele traiane$	sat	rural
dolj	2971	691276	38.7616911517	catane	catane$	sat	rural
dolj	2971	691276	38.7616911517	catanele noi	catanele noi$	sat	rural
dolj	2971	691276	38.7616911517	celaru	celaru$	sat	rural
dolj	2971	691276	38.7616911517	cerat	cerat$	sat	rural
dolj	2971	691276	38.7616911517	cernat	cernat$	sat	rural
dolj	2971	691276	38.7616911517	cernatesti	cernatesti$	sat	rural
dolj	2971	691276	38.7616911517	cernele	cernele$	sat	rural
dolj	2971	691276	38.7616911517	cernelele de sus	cernelele de sus$	sat	rural
dolj	2971	691276	38.7616911517	cetate	cetate$	sat	rural
dolj	2971	691276	38.7616911517	cetatuia	cetatuia$	sat	rural
dolj	2971	691276	38.7616911517	chiasu	chiasu$	sat	rural
dolj	2971	691276	38.7616911517	ciocanele	ciocanele$	sat	rural
dolj	2971	691276	38.7616911517	ciocanesti	ciocanesti$	sat	rural
dolj	2971	691276	38.7616911517	cioroiasi	cioroiasi$	sat	rural
dolj	2971	691276	38.7616911517	cioroiu nou	cioroiu nou$	sat	rural
dolj	2971	691276	38.7616911517	ciupercenii noi	ciupercenii noi$	sat	rural
dolj	2971	691276	38.7616911517	ciupercenii vechi	ciupercenii vechi$	sat	rural
dolj	2971	691276	38.7616911517	ciutura	ciutura$	sat	rural
dolj	2971	691276	38.7616911517	cleanov	cleanov$	sat	rural
dolj	2971	691276	38.7616911517	comanicea	comanicea$	sat	rural
dolj	2971	691276	38.7616911517	comosteni	comosteni$	sat	rural
dolj	2971	691276	38.7616911517	corlate	corlate$	sat	rural
dolj	2971	691276	38.7616911517	cornetu	cornetu$	sat	rural
dolj	2971	691276	38.7616911517	cornita	cornita$	sat	rural
dolj	2971	691276	38.7616911517	cornu	cornu$	sat	rural
dolj	2971	691276	38.7616911517	cosereni	cosereni$	sat	rural
dolj	2971	691276	38.7616911517	cosoveni	cosoveni$	sat	rural
dolj	2971	691276	38.7616911517	cotofenii din dos	cotofenii din dos$	sat	rural
dolj	2971	691276	38.7616911517	cotofenii din fata	cotofenii din fata$	sat	rural
dolj	2971	691276	38.7616911517	cotu	cotu$	sat	rural
dolj	2971	691276	38.7616911517	covei	covei$	sat	rural
dolj	2971	691276	38.7616911517	craiova	craiova$	municipiu	urban
dolj	2971	691276	38.7616911517	criva	criva$	sat	rural
dolj	2971	691276	38.7616911517	crovna	crovna$	sat	rural
dolj	2971	691276	38.7616911517	curmatura	curmatura$	sat	rural
dolj	2971	691276	38.7616911517	dabuleni	dabuleni$	oras	urban
dolj	2971	691276	38.7616911517	daneti	daneti$	sat	rural
dolj	2971	691276	38.7616911517	deleni	deleni$	sat	rural
dolj	2971	691276	38.7616911517	desa	desa$	sat	rural
dolj	2971	691276	38.7616911517	desnatui	desnatui$	sat	rural
dolj	2971	691276	38.7616911517	diosti	diosti$	sat	rural
dolj	2971	691276	38.7616911517	dobresti	dobresti$	sat	rural
dolj	2971	691276	38.7616911517	dobridor	dobridor$	sat	rural
dolj	2971	691276	38.7616911517	dobromira	dobromira$	sat	rural
dolj	2971	691276	38.7616911517	dobrotesti	dobrotesti$	sat	rural
dolj	2971	691276	38.7616911517	domnu tudor	domnu tudor$	sat	rural
dolj	2971	691276	38.7616911517	dragoaia	dragoaia$	sat	rural
dolj	2971	691276	38.7616911517	dragotesti	dragotesti$	sat	rural
dolj	2971	691276	38.7616911517	dranic	dranic$	sat	rural
dolj	2971	691276	38.7616911517	dudovicesti	dudovicesti$	sat	rural
dolj	2971	691276	38.7616911517	dutulesti	dutulesti$	sat	rural
dolj	2971	691276	38.7616911517	faget	faget$	sat	rural
dolj	2971	691276	38.7616911517	fantanele	fantanele$	sat	rural
dolj	2971	691276	38.7616911517	fantani	fantani$	sat	rural
dolj	2971	691276	38.7616911517	farcas	farcas$	sat	rural
dolj	2971	691276	38.7616911517	filaret	filaret$	sat	rural
dolj	2971	691276	38.7616911517	filiasi	filiasi$	oras	urban
dolj	2971	691276	38.7616911517	floran	floran$	sat	rural
dolj	2971	691276	38.7616911517	floresti	floresti$	sat	rural
dolj	2971	691276	38.7616911517	foisor	foisor$	sat	rural
dolj	2971	691276	38.7616911517	frasin	frasin$	sat	rural
dolj	2971	691276	38.7616911517	fratila	fratila$	sat	rural
dolj	2971	691276	38.7616911517	fratostita	fratostita$	sat	rural
dolj	2971	691276	38.7616911517	gabru	gabru$	sat	rural
dolj	2971	691276	38.7616911517	gaia	gaia$	sat	rural
dolj	2971	691276	38.7616911517	galicea mare	galicea mare$	sat	rural
dolj	2971	691276	38.7616911517	galiciuica	galiciuica$	sat	rural
dolj	2971	691276	38.7616911517	gangiova	gangiova$	sat	rural
dolj	2971	691276	38.7616911517	garlesti	garlesti$	sat	rural
dolj	2971	691276	38.7616911517	geblesti	geblesti$	sat	rural
dolj	2971	691276	38.7616911517	georocel	georocel$	sat	rural
dolj	2971	691276	38.7616911517	georocu mare	georocu mare$	sat	rural
dolj	2971	691276	38.7616911517	ghercesti	ghercesti$	sat	rural
dolj	2971	691276	38.7616911517	ghidici	ghidici$	sat	rural
dolj	2971	691276	38.7616911517	ghindeni	ghindeni$	sat	rural
dolj	2971	691276	38.7616911517	ghizdavesti	ghizdavesti$	sat	rural
dolj	2971	691276	38.7616911517	gighera	gighera$	sat	rural
dolj	2971	691276	38.7616911517	giubega	giubega$	sat	rural
dolj	2971	691276	38.7616911517	giurgita	giurgita$	sat	rural
dolj	2971	691276	38.7616911517	godeni	godeni$	sat	rural
dolj	2971	691276	38.7616911517	gogosesti	gogosesti$	sat	rural
dolj	2971	691276	38.7616911517	gogosita	gogosita$	sat	rural
dolj	2971	691276	38.7616911517	gogosu	gogosu$	sat	rural
dolj	2971	691276	38.7616911517	goicea	goicea$	sat	rural
dolj	2971	691276	38.7616911517	goiesti	goiesti$	sat	rural
dolj	2971	691276	38.7616911517	golenti	golenti$	sat	rural
dolj	2971	691276	38.7616911517	golfin	golfin$	sat	rural
dolj	2971	691276	38.7616911517	golumbelu	golumbelu$	sat	rural
dolj	2971	691276	38.7616911517	golumbu	golumbu$	sat	rural
dolj	2971	691276	38.7616911517	gradistea	gradistea$	sat	rural
dolj	2971	691276	38.7616911517	grecesti	grecesti$	sat	rural
dolj	2971	691276	38.7616911517	gropanele	gropanele$	sat	rural
dolj	2971	691276	38.7616911517	gruita	gruita$	sat	rural
dolj	2971	691276	38.7616911517	gubaucea	gubaucea$	sat	rural
dolj	2971	691276	38.7616911517	gura racului	gura racului$	sat	rural
dolj	2971	691276	38.7616911517	gura vaii	gura vaii$	sat	rural
dolj	2971	691276	38.7616911517	horezu-poenari	horezu-poenari$	sat	rural
dolj	2971	691276	38.7616911517	hunia	hunia$	sat	rural
dolj	2971	691276	38.7616911517	infratirea	infratirea$	sat	rural
dolj	2971	691276	38.7616911517	intorsura	intorsura$	sat	rural
dolj	2971	691276	38.7616911517	iordachesti	iordachesti$	sat	rural
dolj	2971	691276	38.7616911517	isalnita	isalnita$	sat	rural
dolj	2971	691276	38.7616911517	italieni	italieni$	sat	rural
dolj	2971	691276	38.7616911517	izvoare	izvoare$	sat	rural
dolj	2971	691276	38.7616911517	izvor	izvor$	sat	rural
dolj	2971	691276	38.7616911517	izvorul rece	izvorul rece$	sat	rural
dolj	2971	691276	38.7616911517	jieni	jieni$	sat	rural
dolj	2971	691276	38.7616911517	jiul	jiul$	sat	rural
dolj	2971	691276	38.7616911517	lacrita mare	lacrita mare$	sat	rural
dolj	2971	691276	38.7616911517	lacrita mica	lacrita mica$	sat	rural
dolj	2971	691276	38.7616911517	langa	langa$	sat	rural
dolj	2971	691276	38.7616911517	lazu	lazu$	sat	rural
dolj	2971	691276	38.7616911517	leamna de jos	leamna de jos$	sat	rural
dolj	2971	691276	38.7616911517	leamna de sus	leamna de sus$	sat	rural
dolj	2971	691276	38.7616911517	leordoasa	leordoasa$	sat	rural
dolj	2971	691276	38.7616911517	lesile	lesile$	sat	rural
dolj	2971	691276	38.7616911517	leu	leu$	sat	rural
dolj	2971	691276	38.7616911517	lipovu	lipovu$	sat	rural
dolj	2971	691276	38.7616911517	lipovu de sus	lipovu de sus$	sat	rural
dolj	2971	691276	38.7616911517	listeava	listeava$	sat	rural
dolj	2971	691276	38.7616911517	livezi	livezi$	sat	rural
dolj	2971	691276	38.7616911517	locusteni	locusteni$	sat	rural
dolj	2971	691276	38.7616911517	luncsoru	luncsoru$	sat	rural
dolj	2971	691276	38.7616911517	macesu de jos	macesu de jos$	sat	rural
dolj	2971	691276	38.7616911517	macesu de sus	macesu de sus$	sat	rural
dolj	2971	691276	38.7616911517	maglavit	maglavit$	sat	rural
dolj	2971	691276	38.7616911517	malaesti	malaesti$	sat	rural
dolj	2971	691276	38.7616911517	malaica	malaica$	sat	rural
dolj	2971	691276	38.7616911517	malu mare	malu mare$	sat	rural
dolj	2971	691276	38.7616911517	malumnic	malumnic$	sat	rural
dolj	2971	691276	38.7616911517	maracinele	maracinele$	sat	rural
dolj	2971	691276	38.7616911517	marotinu de jos	marotinu de jos$	sat	rural
dolj	2971	691276	38.7616911517	marotinu de sus	marotinu de sus$	sat	rural
dolj	2971	691276	38.7616911517	marsani	marsani$	sat	rural
dolj	2971	691276	38.7616911517	marza	marza$	sat	rural
dolj	2971	691276	38.7616911517	melinesti	melinesti$	sat	rural
dolj	2971	691276	38.7616911517	meteu	meteu$	sat	rural
dolj	2971	691276	38.7616911517	mihaita	mihaita$	sat	rural
dolj	2971	691276	38.7616911517	milesti	milesti$	sat	rural
dolj	2971	691276	38.7616911517	milovan	milovan$	sat	rural
dolj	2971	691276	38.7616911517	mischii	mischii$	sat	rural
dolj	2971	691276	38.7616911517	mlecanesti	mlecanesti$	sat	rural
dolj	2971	691276	38.7616911517	moflesti	moflesti$	sat	rural
dolj	2971	691276	38.7616911517	mogosesti	mogosesti$	sat	rural
dolj	2971	691276	38.7616911517	moreni	moreni$	sat	rural
dolj	2971	691276	38.7616911517	mosna	mosna$	sat	rural
dolj	2971	691276	38.7616911517	mosneni	mosneni$	sat	rural
dolj	2971	691276	38.7616911517	motatei	motatei$	sat	rural
dolj	2971	691276	38.7616911517	motatei-gara	motatei-gara$	sat	rural
dolj	2971	691276	38.7616911517	motoci	motoci$	sat	rural
dolj	2971	691276	38.7616911517	muereni	muereni$	sat	rural
dolj	2971	691276	38.7616911517	muierusu	muierusu$	sat	rural
dolj	2971	691276	38.7616911517	murgasi	murgasi$	sat	rural
dolj	2971	691276	38.7616911517	murta	murta$	sat	rural
dolj	2971	691276	38.7616911517	nedeia	nedeia$	sat	rural
dolj	2971	691276	38.7616911517	negoi	negoi$	sat	rural
dolj	2971	691276	38.7616911517	negoiesti	negoiesti$	sat	rural
dolj	2971	691276	38.7616911517	nisipuri	nisipuri$	sat	rural
dolj	2971	691276	38.7616911517	nistoi	nistoi$	sat	rural
dolj	2971	691276	38.7616911517	novac	novac$	sat	rural
dolj	2971	691276	38.7616911517	obedin	obedin$	sat	rural
dolj	2971	691276	38.7616911517	ocolna	ocolna$	sat	rural
dolj	2971	691276	38.7616911517	odoleni	odoleni$	sat	rural
dolj	2971	691276	38.7616911517	ohaba	ohaba$	sat	rural
dolj	2971	691276	38.7616911517	orodel	orodel$	sat	rural
dolj	2971	691276	38.7616911517	ostroveni	ostroveni$	sat	rural
dolj	2971	691276	38.7616911517	padea	padea$	sat	rural
dolj	2971	691276	38.7616911517	palilula	palilula$	sat	rural
dolj	2971	691276	38.7616911517	panaghia	panaghia$	sat	rural
dolj	2971	691276	38.7616911517	pereni	pereni$	sat	rural
dolj	2971	691276	38.7616911517	perisor	perisor$	sat	rural
dolj	2971	691276	38.7616911517	picaturile	picaturile$	sat	rural
dolj	2971	691276	38.7616911517	pielesti	pielesti$	sat	rural
dolj	2971	691276	38.7616911517	pietroaia	pietroaia$	sat	rural
dolj	2971	691276	38.7616911517	pioresti	pioresti$	sat	rural
dolj	2971	691276	38.7616911517	piria	piria$	sat	rural
dolj	2971	691276	38.7616911517	piscani	piscani$	sat	rural
dolj	2971	691276	38.7616911517	piscu lung	piscu lung$	sat	rural
dolj	2971	691276	38.7616911517	piscu nou	piscu nou$	sat	rural
dolj	2971	691276	38.7616911517	piscu sadovei	piscu sadovei$	sat	rural
dolj	2971	691276	38.7616911517	piscu vechi	piscu vechi$	sat	rural
dolj	2971	691276	38.7616911517	pisculet	pisculet$	sat	rural
dolj	2971	691276	38.7616911517	plenita	plenita$	sat	rural
dolj	2971	691276	38.7616911517	plesoi	plesoi$	sat	rural
dolj	2971	691276	38.7616911517	plopsor	plopsor$	sat	rural
dolj	2971	691276	38.7616911517	plopu-amarasti	plopu-amarasti$	sat	rural
dolj	2971	691276	38.7616911517	plosca	plosca$	sat	rural
dolj	2971	691276	38.7616911517	plostina	plostina$	sat	rural
dolj	2971	691276	38.7616911517	podari	podari$	sat	rural
dolj	2971	691276	38.7616911517	poiana fantanii	poiana fantanii$	sat	rural
dolj	2971	691276	38.7616911517	poiana mare	poiana mare$	sat	rural
dolj	2971	691276	38.7616911517	poienile	poienile$	sat	rural
dolj	2971	691276	38.7616911517	pometesti	pometesti$	sat	rural
dolj	2971	691276	38.7616911517	popanzalesti	popanzalesti$	sat	rural
dolj	2971	691276	38.7616911517	popeasa	popeasa$	sat	rural
dolj	2971	691276	38.7616911517	popesti	popesti$	sat	rural
dolj	2971	691276	38.7616911517	potmeltu	potmeltu$	sat	rural
dolj	2971	691276	38.7616911517	prapor	prapor$	sat	rural
dolj	2971	691276	38.7616911517	preajba	preajba$	sat	rural
dolj	2971	691276	38.7616911517	preajba de jos	preajba de jos$	sat	rural
dolj	2971	691276	38.7616911517	preajba de padure	preajba de padure$	sat	rural
dolj	2971	691276	38.7616911517	predesti	predesti$	sat	rural
dolj	2971	691276	38.7616911517	predestii mici	predestii mici$	sat	rural
dolj	2971	691276	38.7616911517	prejoi	prejoi$	sat	rural
dolj	2971	691276	38.7616911517	prunet	prunet$	sat	rural
dolj	2971	691276	38.7616911517	putinei	putinei$	sat	rural
dolj	2971	691276	38.7616911517	puturi	puturi$	sat	rural
dolj	2971	691276	38.7616911517	racari	racari$	sat	rural
dolj	2971	691276	38.7616911517	racarii de sus	racarii de sus$	sat	rural
dolj	2971	691276	38.7616911517	rachita de jos	rachita de jos$	sat	rural
dolj	2971	691276	38.7616911517	rachita de sus	rachita de sus$	sat	rural
dolj	2971	691276	38.7616911517	racovita	racovita$	sat	rural
dolj	2971	691276	38.7616911517	radomir	radomir$	sat	rural
dolj	2971	691276	38.7616911517	radovan	radovan$	sat	rural
dolj	2971	691276	38.7616911517	rasnicu batran	rasnicu batran$	sat	rural
dolj	2971	691276	38.7616911517	rasnicu oghian	rasnicu oghian$	sat	rural
dolj	2971	691276	38.7616911517	rast	rast$	sat	rural
dolj	2971	691276	38.7616911517	robanestii de jos	robanestii de jos$	sat	rural
dolj	2971	691276	38.7616911517	robanestii de sus	robanestii de sus$	sat	rural
dolj	2971	691276	38.7616911517	rojiste	rojiste$	sat	rural
dolj	2971	691276	38.7616911517	romanesti	romanesti$	sat	rural
dolj	2971	691276	38.7616911517	rosieni	rosieni$	sat	rural
dolj	2971	691276	38.7616911517	rovine	rovine$	sat	rural
dolj	2971	691276	38.7616911517	rupturile	rupturile$	sat	rural
dolj	2971	691276	38.7616911517	sadova	sadova$	sat	rural
dolj	2971	691276	38.7616911517	salcia	salcia$	sat	rural
dolj	2971	691276	38.7616911517	salcuta	salcuta$	sat	rural
dolj	2971	691276	38.7616911517	saliste	saliste$	sat	rural
dolj	2971	691276	38.7616911517	sapata	sapata$	sat	rural
dolj	2971	691276	38.7616911517	sarata	sarata$	sat	rural
dolj	2971	691276	38.7616911517	sarbatoarea	sarbatoarea$	sat	rural
dolj	2971	691276	38.7616911517	sarsca	sarsca$	sat	rural
dolj	2971	691276	38.7616911517	scaesti	scaesti$	sat	rural
dolj	2971	691276	38.7616911517	schitu	schitu$	sat	rural
dolj	2971	691276	38.7616911517	seaca de camp	seaca de camp$	sat	rural
dolj	2971	691276	38.7616911517	seaca de padure	seaca de padure$	sat	rural
